	B_cell	CD4+_T_cell	CD8+_T_cell	Endothelial_cell	Epithelial_cell	Fibroblast	Macrophage	Mast_cell	Myeloid_cell	NK_cell	Plasma_cell
SP1	0.0234624894510992	0.022223263059663	0.0225485251810616	0.061141126118776	0.055949617567751	0.0473159896142173	0.0409243220557528	0.0320203860584757	0.036249516246384	0.0267170612196426	0.0138881496110258
AMHR2	0	0	0	0	0.000143057051867281	8.33109592019165e-05	0	0.00659243242380383	0	0	0
PRR13	0.478546296595454	0.471104567318375	0.474335977811041	0.221559811536548	0.563842529402065	0.286310474117716	0.532344559467366	0.469495501501928	0.503625299563468	0.521846717296676	0.0677256849085225
PCBP2	0.752881870011964	0.65665630394419	0.656813147912075	0.773988422599508	0.49623255777995	0.761073613749783	0.56331101633399	0.747310124433735	0.617312271523711	0.651763102436335	0.338156016942888
TARBP2	0.0303482326890973	0.0296216602378607	0.0312713297616368	0.0428591313666805	0.0385761946142349	0.0397534841541767	0.0297158892255092	0.0241530154637305	0.0199326170593203	0.038248412225476	0.0175198425043663
ATF7	0.0326737096983568	0.0261547192217217	0.0332830925678932	0.0914751306839788	0.039329933161931	0.0595689645593437	0.0436829286496848	0.0390259962419007	0.0413417561369578	0.0402178157624946	0.00971541476449213
CALCOCO1	0.0331068666144026	0.0530125984498963	0.0511822489876796	0.0766335297309368	0.0339122706285212	0.0843204630921797	0.0488546960929557	0.0498256189786051	0.0358131737434091	0.0670696477045947	0.0548834498802347
HOXC11	0	0	0	0	0.00400559745228388	0	0	0	0	0	0
SMUG1	0.0145349890261327	0.0154369549364697	0.0159225123737153	0.0264767581514023	0.0419171145804145	0.043941081401553	0.0326548327020197	0.0236821274334588	0.0164219047722278	0.0192349098348205	0.0158355313566827
CBX5	0.057452921057406	0.0583212911275797	0.0665585304317593	0.126118456567041	0.0462321181743242	0.117984605529647	0.0436959322721234	0.0600120248326307	0.0374997069320544	0.0736789602246035	0.0218249698219644
HNRNPA1	1.18901551651005	1.28043238352524	1.24409543728356	0.982780552283118	0.949502703455957	1.15549120496526	0.772475568384907	1.12402237725977	0.872423211025963	1.22381619986652	0.454748721405248
COPZ1	0.100932698026399	0.117087961639611	0.124929196920131	0.175727287011343	0.199101579245078	0.281046235048231	0.16475266190983	0.143601112402153	0.136977906583751	0.146509749270749	0.114362745296281
ZNF385A	0.00899184443580336	0.00230345227546922	0.00362796120298621	0.03384691820394	0.00476880145945955	0.0660093508037458	0.310584705369828	0.00414027417718316	0.192191259046109	0.00266731855012806	0.00131535298986643
ITGA5	0.00634464737235937	0.0284722675432617	0.0360612587600634	0.567505639295685	0.00930297046352721	0.213054613054993	0.0710811866271023	0.0524024036315938	0.216104802668223	0.0377991802169863	0.00183819758254024
GTSF1	0.0128939832301793	0.00911783192373232	0.0146685856521416	0.00154289856552019	0.00405959344255936	0.000999731510422998	0.011805221231359	0.0122830966116758	0.00885354865980977	0.0166413937660808	0.0174321523050418
NCKAP1L	0.112129957029694	0.100554743829361	0.114346761023175	0.00947335862057161	0.0107604225216977	0.00697143607320925	0.217963119092258	0.124018101341599	0.155601298437609	0.139637530596272	0.0265709875673797
PDE1B	0	9.59771781445507e-05	0.00015674084019672	0.000257149760920032	0.000143057051867281	0.00158290822483641	0.00238937800258681	0	0.000571196687729662	0.000177821236675204	0.000131535298986643
PPP1R1A	0	0	0	0	0.000751049522303228	0	0	0	0	0	0
TESPA1	0.0185658158421825	0.0746270914615052	0.0378108995065624	0.00418960765832432	0.00500097780073865	0.00238144064468589	0.00707368815337705	0.236371807277878	0.0121621947637519	0.0334338689016542	0.00221790272225349
METTL7B	0	0.000431897301650478	0.00047022252059016	0.000900024163220111	0.0340045044247381	0.000333243836807666	0.0139757794955018	0	0.00400934601775799	0.000533463710025612	0.000394605896959928
ITGA7	0.000465095401851898	0.000383908712578203	0.00090125983113114	0.0149365342201094	0.00352312949805706	0.053547284095628	0.00216181819281664	0.00188355212108681	0.00299878261058073	0.00106692742005122	0.0003069156976355
BLOC1S1	0.0571167660846043	0.0669357154738514	0.108799014610327	0.151277289630382	0.146097370846134	0.129553827650255	0.137422072380933	0.0778353435253547	0.138048666967849	0.10488596377276	0.0279964532766761
RDH5	0.000620127202469197	0.000671840247011855	0.00133229714167212	0.00411439617472051	0.0274588868823395	0.00937956121764688	0.000796459334195604	0.00188355212108681	0.00328438095444556	0.00106692742005122	0.00118381769087979
CD63	0.129512764695554	0.191201105165845	0.347136539009926	1.09889609966279	0.834774252531992	1.6363174949955	1.40586987250333	1.23875276843484	0.88137628161657	0.630727229354958	0.30956993444945
GDF11	0.00899184443580336	0.0112574013679822	0.0133229714167212	0.028897832793395	0.00447053287085254	0.0388103791032039	0.00489253591005871	0.0388128576053373	0.00556916770536421	0.0149369838807171	0.00512987666047907
SARNP	0.0913731993141649	0.103484784164512	0.11863614627329	0.114129686706998	0.0773336895697028	0.170252418916176	0.126582127161483	0.135258250844602	0.0996693314260844	0.121101099479946	0.0305137499337062
ORMDL2	0.0801463132515061	0.0913680016380173	0.096685205469669	0.119721437186996	0.140696184421742	0.0926987997080576	0.135920819433387	0.0776749289003529	0.128927039206449	0.102583891711986	0.0406759232455216
DNAJC14	0.015038084659878	0.0126173907841406	0.0143388406401606	0.0221367275258703	0.0120141033314588	0.0249241334162356	0.0199780403325835	0.0121453706918021	0.0157914410732802	0.0177687537339291	0.00853159707361234
DGKA	0.0591491782450652	0.119887422018542	0.0667088461861973	0.0497172962045566	0.0437372957221285	0.0342141197322359	0.0214486242699013	0.0227403513729154	0.0416273544808227	0.0463846029050456	0.0152035026008923
PMEL	0	0	0	0.000128574880460016	0.000250349840767743	0.000333243836807666	0.000113779904885086	0	0	0	4.38450996622143e-05
CDK2	0.0156845556412907	0.0114575101853387	0.0232250446078066	0.0525677916614245	0.0172957589573263	0.0360123836625084	0.0162426375218773	0.0195818610808872	0.0313460465931143	0.0247473681717519	0.00416528446791036
RAB5B	0.045705473569341	0.0491881118451404	0.0507329053218292	0.104578602962797	0.0713047220054956	0.112038092375267	0.0621394265780965	0.0504342329287505	0.0734801774883181	0.0613892616578636	0.0229723927918053
SUOX	0.00257119659965719	0.00471103619015031	0.00186462675077311	0.0248586481022783	0.0158914872421407	0.0261737978042643	0.0142224881106358	0.0234466834183229	0.00979387585211876	0.0148933976732273	0.00653291984966993
IKZF4	0.00325566781296329	0.0254711163717747	0.00722935201594214	0.0158365583833296	0.00580532412166686	0.021910782270104	0.00876105267615164	0.00470888030271702	0.0150291474060506	0.00408988844352969	0.00191098702461799
RPS26	1.67131812070448	1.83886711552593	1.70689056721599	1.82277547936892	1.63124317136997	1.43638054459896	1.04101568705306	1.62103130759312	1.45273833102459	1.65812765651075	1.00176578434623
ERBB3	0.00328201159190678	0.00414065761781414	0.00364204436793003	0.0040076693810081	0.225704807276934	0.00694965806318351	0.00256971488516529	0.00333622403651346	0.00282098157692697	0.00280155357931342	0.00542274877294572
PA2G4	0.182319553881221	0.2598882036129	0.291984504852146	0.2921306222516	0.280010571938816	0.271602832891853	0.19996136883664	0.283378658199383	0.174774890837385	0.306729794517868	0.0490257608666463
RPL41	2.23045544571669	2.0630170065654	1.99668107190544	2.10557255839121	2.01218614296594	1.95131686575624	1.3703497543504	2.12345490122313	2.06222437121124	1.9018957265802	1.30227403640364
ZC3H10	0.00744152642963037	0.00599857363403442	0.0066614857083606	0.0105431401977213	0.00675944570072905	0.0111636685330568	0.00637167467356483	0.00659243242380383	0.00785395445628286	0.00942452554378581	0.0033760726739905
ESYT1	0.0427831822635121	0.0751608999666792	0.087503708129996	0.0710707809210218	0.0332454373396454	0.0530535466442337	0.0504089466603435	0.122249969761813	0.040619815290118	0.107103225110254	0.0166215179315653
MYL6B	0.0331828670781894	0.0438757212022878	0.0390139741136729	0.0992240397984557	0.056041816048434	0.212901624238423	0.0510745164372774	0.0593730496185129	0.0273101086836639	0.0423754697563359	0.0414320369216754
MYL6	1.17507011815674	1.44207586404668	1.55882631972358	2.12882377235562	1.63930252488355	2.17230602005951	1.76778250499463	1.53447285667908	1.94610420047743	1.5849026229908	0.661817346143542
SMARCC2	0.0757998659028871	0.0885485156159416	0.0928183568998867	0.0991412984693751	0.0601906278071834	0.083389885926096	0.0632705247086085	0.105506536376062	0.0505107517402231	0.107800850612492	0.0268820570403658
RNF41	0.100078078422785	0.0424310835085438	0.0448139151782611	0.0586326591297929	0.0268805814324341	0.0587704321394942	0.0465746491990037	0.0519177068037218	0.0500417689126104	0.049732990127976	0.0152837424215933
NABP2	0.0346807499338518	0.0511329007080583	0.0612138541526683	0.0689988883302493	0.0879328902544755	0.0889969116010302	0.0329619531119219	0.0648990222063886	0.0257309078223784	0.0693778473746565	0.0187698564307783
SLC39A5	0.00155031800617299	0.00148764626124054	0.0005877781507377	0.00148953516866399	0.080175899230279	0.000583176714413415	0.000455119619540345	0.00084405796528125	0.000856795031594494	0.00142256989340163	0.00109612749155536
ANKRD52	0.0164333708654337	0.021228203469412	0.0231658837571351	0.032391202652563	0.0251220553046237	0.0242230685704506	0.0190871351440045	0.0175605830399267	0.0160177724059271	0.0283340091791545	0.0064452296503455
COQ10A	0.0433212472561071	0.0429725188156839	0.0538443089635512	0.0280196567169225	0.0150513766582456	0.0276875516847614	0.0162705263985673	0.0330421777682422	0.0104486047005629	0.0630126267375351	0.02129797145394
CS	0.0746558562190637	0.0789892249706396	0.0776416595656109	0.0930379603658099	0.101491866238874	0.080577733870538	0.0841762844229249	0.101162003469843	0.0932914688001554	0.0874153606778284	0.0230377318552598
CNPY2	0.0270986266222214	0.0341901142335501	0.0353506038071385	0.109165906793041	0.073942345228182	0.0877081704669879	0.0357120048796657	0.0575198587613985	0.0353119807791221	0.0474451132049372	0.0541984826862386
PAN2	0.0206719170399878	0.011621393016558	0.0118014067716773	0.0354673325602424	0.0323862880955821	0.0182592566800823	0.0162705263985673	0.0171874131049171	0.0110440665377892	0.0159603250932785	0.0195847159638409
IL23A	0.0353241900422208	0.0598563470937664	0.0221982203016719	0.00524005478875206	0.00624800171255298	0.00251348539092004	0.0363335336393023	0.00484660622259072	0.082824929073602	0.0122865116708963	0.0427230658155561
STAT2	0.0499032410463343	0.0491227082030471	0.0364958774095488	0.0903086768732193	0.0549425167797603	0.122143761084533	0.0906381136757973	0.0368361903215217	0.0863752475076724	0.0462875369631904	0.0392184307432436
TIMELESS	0.0141342376351177	0.00717476315497099	0.0157022503495596	0.0188689921175137	0.018631191171971	0.0112265589349516	0.0125823465150529	0.014775262682908	0.00685436025275595	0.0167320425877764	0.00293762167736836
SPRYD4	0.0114723532456802	0.0106498586321773	0.00970166876060912	0.0166613710629459	0.0324780381825667	0.01821052289305	0.0186126814739625	0.015108424793306	0.0109362692275781	0.0143901502371002	0.00579500353403562
GLS2	0	0	3.918521004918e-05	0	0.000500699681535485	0	0	0	0.000142799171932416	0.000177821236675204	0
RBMS2	0.00279057241111139	0.00207166379117516	0.0044966943709423	0.189396600871138	0.0177816151285964	0.0904601673258943	0.0261136003701899	0.00470888030271702	0.0135659213335795	0.00622374328363214	0.00140304318919086
BAZ2A	0.10880767155498	0.0896135916046908	0.096204931080501	0.132644469493241	0.0827990021663276	0.0843726102775919	0.0586206191077092	0.0677424361606135	0.0755414246316368	0.109582828896832	0.0587817241275278
PTGES3	0.727687961645046	0.741422554529265	0.715491913293039	0.505991472188551	0.460611408923975	0.555026828370907	0.534927047781321	0.659389139606297	0.447718182425807	0.674913040778026	0.291827716382259
NACA	1.87083704899189	1.72453243359242	1.62018241985902	1.49568243034009	1.35827096143567	1.67007986158588	1.31955940497984	1.87336062473259	1.58507783222055	1.60359591053616	0.855348159278648
PRIM1	0.0194053188561059	0.0205155909170635	0.0234505510833883	0.0151936839810295	0.0137908611865779	0.0129619324633293	0.0196088117412382	0.0209945251717023	0.00793748661699735	0.0238448920547845	0.00569986295608785
RDH16	0	0	0	0	3.57642629668204e-05	0	0	0	0	0	0
ZBTB39	0.000155031800617299	4.79885890722754e-05	0.00011755563014754	0.000771449282760095	0.000321878366701383	0.000333243836807666	0	0	0.000142799171932416	0.000355642473350408	0.000131535298986643
TAC3	0	0	0	0	0.000825966265280229	0.00948982795385529	0	0	0	0	0
MYO1A	0.00217044520864219	0.00105574895959006	0.00144985277181966	0.00115717392414014	0.0499047579347079	0.000833109592019165	0.00102401914396578	0.00211899613622266	0.000999594203526909	0.00160039113007684	0.00280608637838171
NAB2	0.0339696825342258	0.017660738955929	0.0280234357077852	0.0348874887781595	0.0101010648585591	0.0565776627004926	0.0228805401062158	0.0329844674975916	0.0400458268773413	0.03392374640419	0.00624090490928111
STAT6	0.179853265358113	0.0615349627617724	0.0598439039433381	0.124908965910281	0.155250230882994	0.114498907259626	0.0850800079888046	0.0772760006339044	0.155014014078986	0.0746186054289011	0.0128698938932122
LRP1	0.00346338717146758	0.00282411047152858	0.00263949223823887	0.0122267945070881	0.0757244812033455	0.377585099496716	0.299318734607816	0.0043180079216684	0.124166833707962	0.00280155357931342	0.00714760841701875
SHMT2	0.0860671487343271	0.073557734288087	0.0804957765421918	0.0712092323576901	0.10997890120375	0.209743380341995	0.0790284850715439	0.16306831959485	0.056486843536935	0.101883079313905	0.150719130119333
NDUFA4L2	0.00960056759269904	0.00454087525252698	0.00454778257929158	0.213027812110217	0.0113922476182908	0.896350139043789	0.0125249000989613	0.00296305410150391	0.00415214518969041	0.00413695105773538	0.00919342734389614
STAC3	0.00489667360891668	0.000815806014228681	0.00148903798186884	0.00128574880460016	0.0022889128298765	0.00208277398004791	0.0954442305462108	0.0239175714485946	0.0350935944336529	0.00106692742005122	0.000482296096284357
R3HDM2	0.0374943828434866	0.0285903746614726	0.0298510574151529	0.056158221090944	0.0326589075589632	0.0435936809498828	0.0382214932152007	0.0352988998243386	0.0380923770442336	0.026807420530466	0.00975925986415434
ARHGAP9	0.185220352246266	0.249359251806561	0.376647759358127	0.016717457432675	0.031638446015121	0.00966569999739567	0.0873301268530794	0.0618247671695612	0.084823835790095	0.550346679334721	0.0258786306955632
MARS	0.0714204704389566	0.0802081529748774	0.085892001036644	0.0570689591417616	0.0763713752865808	0.063509886389061	0.0467423252254559	0.0607006544319992	0.0518580030238798	0.0834492347148642	0.100230447534841
DDIT3	0.375167505937378	0.208587306556167	0.231911214599268	0.100186046271798	0.186672111720972	0.15911308949375	0.198979743277989	0.296561987186353	0.154576601480294	0.243240681517285	0.153976287342821
MBD6	0.0363184724493851	0.031885278385325	0.0319271074765639	0.0606243129569103	0.0606570087195178	0.0443309516978109	0.0433137000583396	0.0526240388491294	0.0630014916967389	0.0443379204799228	0.0241918194158817
DCTN2	0.0871865968287952	0.108706838386258	0.118853516309084	0.211566068375248	0.142180905104789	0.295157629120282	0.134100155710087	0.126009018118587	0.0914406630151281	0.126727759609912	0.0571377473235271
PIP4K2C	0.0212657004635135	0.0323896276592497	0.0373058521092105	0.012825972735893	0.0459416429516575	0.019911319249258	0.0151992843274099	0.0306700351708446	0.0133638551504291	0.0418182068925715	0.00746111732119976
DTX3	0.0102847863986288	0.0377979056569455	0.0372378525450211	0.0220300007321579	0.0137820949187488	0.103395550928099	0.00284449762212716	0.024193023288342	0.0045695735018373	0.0429153505865212	0.0173080673846785
ARHGEF25	0.000155031800617299	0.000431897301650478	0.0001959260502459	0.00398582129426049	0.000536463944502305	0.0437744594831492	0.000227559809770172	0.000706332045407553	0.000142799171932416	0.00160039113007684	0.00144688828885307
OS9	0.118399613567772	0.132157070087537	0.136274514708879	0.264094739502723	0.178694868793259	0.426506407384417	0.303981040771261	0.166067161914988	0.20209806297547	0.145262392739924	0.173471560996197
AGAP2	0.0207362610508247	0.036929564734445	0.0543286146490851	0.00437154593564054	0.00607992470435946	0.00359652786054496	0.00916894936850029	0.0167165250746454	0.0064259627369587	0.0542825398001429	0.00726753956203147
